text,gloss
শৈশবের সেই আনন্দময় দিনগুলো এখনো আমার মনে গেঁথে আছে।,শৈশব আনন্দ দিন এখনো আমার মনে থাকা
সে প্রতিদিন সকালে নাস্তা খায়।,সে প্রতিদিন সকাল নাস্তা খাওয়া।
আমি আজ অফিসে কাজ করব।,আমি আজ অফিস কাজ করা।
আজকাল তরুণদের মধ্যে বিভিন্ন ফ্যাশন স্টাইল জনপ্রিয়।,এখন তরুণদের মধ্যে অনেক ফ্যাশন স্টাইল জনপ্রিয় থাকা।
বন্ধুদের সঙ্গে সময় কাটানো ভালো লাগে।,বন্ধু সঙ্গে সময় কাটানো ভালো লাগা
তুমি কখন ভ্রমণে যেতে চাও?,তুমি কখন ভ্রমণ যেতে চাওয়া (প্রশ্ন)?
আমি একজন ডাক্তার হতে চাই।,আমি ডাক্তার হতে চাই।
আমি মোবাইল অ্যাপ ব্যবহার করতে পছন্দ করি।,আমি মোবাইল অ্যাপ ব্যবহার করা পছন্দ করা।
বাংলার নববর্ষ উৎসবটি খুবই জনপ্রিয়।,বাংলা নববর্ষ উৎসব খুব জনপ্রিয় হওয়া।
নতুন দক্ষতা শিখতে আমার ভালো লাগে।,আমি নতুন দক্ষতা শিখা ভালো লাগে।
কাজের তালিকা তৈরি করলে উৎপাদনশীলতা বাড়ে।,কাজ তালিকা তৈরি করা উৎপাদনশীলতা বাড়া।
বর্তমানে স্মার্টফোনের জনপ্রিয়তা বাড়ছে।,বর্তমানে স্মার্টফোন জনপ্রিয়তা বাড়া
আমরা আমাদের সমাজকে উন্নত করতে একসাথে কাজ করি।,আমরা সমাজ উন্নত করা একসাথে কাজ করা।
আমি রোজ বাসে করে অফিসে যাই।,আমি রোজ বাস অফিস যাওয়া।
আজ আকাশে মেঘ জমেছে।,আজ আকাশ মেঘ জমা।
আমার পরিবারে পাঁচজন সদস্য আছে।,আমার পরিবার পাঁচজন সদস্য থাকা
নতুন দক্ষতা শেখা গুরুত্বপূর্ণ।,নতুন দক্ষতা শেখা গুরুত্বপূর্ণ।
আপনি কি অফিসে কাজ করতে যান?,আপনি অফিসে কাজ করা যাওয়া (প্রশ্ন)?
