text,gloss
আমি চাই তুমি নিজের ওপর ভরসা রাখো।,"আমি চাই, তুমি নিজের ওপর বিশ্বাস রাখা।"
"আজ অফিসে অনেক কাজ ছিল, তাই বিশ্রাম পাইনি।","আজ অফিস অনেক কাজ, বিশ্রাম পাওয়া না।"
তুমি কি নতুন খবরটা শুনেছ?,তুমি নতুন খবর শোনা (প্রশ্ন)?
সে বলেছিল আগামী সপ্তাহে আবার দেখা হবে।,"সে বলা, আগামী সপ্তাহ আবার দেখা।"
"আমরা যখন খাবার অর্ডার করছিলাম, তখন বৃষ্টি শুরু হলো।","আমরা খাবার অর্ডার সময়, বৃষ্টি শুরু।"
ঘরে ঢুকতেই ঠাণ্ডা বাতাস লাগল।,"ঘর ঢোকা, ঠাণ্ডা বাতাস লাগা।"
এই বইটি পড়লে অনেক নতুন ধারণা পাওয়া যায়।,"এই বই পড়া, অনেক নতুন ধারণা পাওয়া।"
আমি সন্ধ্যায় হাঁটতে বের হই।,আমি সন্ধ্যা হাঁটা বাইরে যাওয়া।
"সে বলেছিল কাজটা সহজ হবে, কিন্তু তা হয়নি।","সে বলা কাজ সহজ, কিন্তু না।"
সবাই চেষ্টা করলেও সমস্যাটি পুরোপুরি সমাধান হয়নি।,"সবাই চেষ্টা, কিন্তু সমস্যা সমাধান না।"
আমি একটা নতুন ভাষা শিখতে চাই।,আমি এক নতুন ভাষা শেখা ইচ্ছা।
"তুমি যদি সময়মতো খবর দাও, আমি আসতে পারি।","তুমি সময় ঠিক খবর দেওয়া, আমি আসা পারা।"
তারা আজ একটি নতুন গবেষণা প্রতিবেদন প্রকাশ করেছে।,আজ তারা নতুন গবেষণা রিপোর্ট দেওয়া।
সে আমাকে জিজ্ঞেস করল আমি কি ব্যস্ত।,"সে আমাকে জিজ্ঞাসা, আমি ব্যস্ত (প্রশ্ন)?"
আমরা একসাথে কাজ করলে সবকিছু সহজ হয়।,"আমরা সাথে কাজ করা, সব সহজ ।"
"তুমি যে কথা বলেছিলে, তা মনে আছে।","তুমি কথা বলা, মনে আছে।"
আজ রাস্তায় অস্বাভাবিক নীরবতা ছিল।,আজ রাস্তা খুব শান্ত।
আমি জানি না তুমি কেন এত উদ্বিগ্ন।,"তুমি কেন এত চিন্তা, আমি জানি না।"
তারা গতকাল রাতে একটি ছোট অনুষ্ঠান করেছে।,তারা গতকাল রাত ছোট অনুষ্ঠান করা শেষ।
"তুমি যদি মনোযোগ দাও, তাহলে আরও ভালো করতে পারবে।","তুমি মনোযোগ দেওয়া, আরও ভালো পারা।"
আমি চাই আগামী বছর আরও বেশি ভ্রমণ করতে।,আমি চাই আগামী বছর অনেক ভ্রমণ করা
বহু বিতর্কের পর অবশেষে প্রস্তাবিত অবকাঠামো উন্নয়ন নীতিমালাটি জাতীয় সংসদে পাস হয়েছে,"অনেক তর্ক, শেষে নতুন অবকাঠামো নিয়ম সংসদ পাস শেষ।"
